"","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"82004800","NaN","NaN","862.2","NaN","NaN","862.793","862.675","862.563","NaN","862.724","862.248","862.63","862.96","862.84","862.68","862.378","862.328","862.074","862.327","861.815","861.47","862.495","861.87","862.103","862.614","862.48","862.582","862.643"
"82004900","NaN","940.93","940.566","940.973","NaN","940.713","940.381","940.535","940.564","940.947","940.513","940.882","941.257","940.933","940.577","940.481","940.506","940.106","940.438","939.313","939.347","940.255","939.759","940.09","940.736","940.586","940.673","940.72"
"82005200","NaN","NaN","NaN","NaN","NaN","NaN","NaN","941.933","941.284","941.357","940.608","942.131","942.384","941.978","941.566","940.898","940.44","939.657","940.005","938.455","938.918","938.573","938.002","938.209","939.236","938.768","939.694","940.103"
"82005202","907.805","NaN","NaN","NaN","907.966","908.628","908.046","908.144","908.476","908.768","908.312","NaN","908.498","NaN","908.282","907.984","907.981","907.82","908.087","907.838","908.202","908.503","908.127","908.549","908.95","909.079","909.124","908.912"
"82005400","NaN","NaN","NaN","981.86","981.547","982.114","982.759","982.331","980.981","980.164","978.503","982.417","980.908","982.686","981.958","980.56","979.649","978.421","979.26","977.367","976.74","978.477","977.735","978.447","979.253","979.237","980.195","980.821"
"82005900","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","949.9","949.825","949.235","950.454","951.225","950.731","949.921","949.654","950.238","949.585","950.383","948.84","948.588","949.883","949.141","949.222","950.14","949.53","949.556","950.073"
"82006400","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","972.103","972.205","971.41","972.459","972.985","972.845","972.345","972.099","971.898","971.465","972.071","971.102","970.914","972.703","972.223","971.54","972.278","971.909","972.238","972.492"
"82006500","NaN","NaN","NaN","NaN","NaN","NaN","962.843","962.889","962.115","962.438","960.644","962.673","963.725","963.142","961.65","959.912","NaN","NaN","962.634","959.85","958.522","962.128","960.577","962.112","962.591","959.227","962.293","962.618"
"82006700","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","963.342","962.842","961.528","964.471","965.296","965.341","964.654","963.442","962.998","961.778","963.429","961.37","960.34","961.693","960.934","960.9","962.94","962.747","963.484","963.892"
"82006800","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","963.491","963.284","962.011","962.301","963.084","964.083","NaN","962.608","962.154","961.143","961.113","959.567","959.5","960.395","960.047","959.8","960.837","960.813","962.118","962.927"
"82007200","875.689","875.283","875.728","876.098","875.405","876.111","875.853","875.65","875.932","875.928","875.699","875.638","876.044","875.617","875.383","875.398","874.962","873.949","874.627","871.079","869.197","875.19","874.834","875.025","875.808","875.386","875.85","875.91"
"82007400","NaN","NaN","NaN","NaN","NaN","NaN","NaN","984.879","983.917","983.177","982.414","983.532","984.052","985.736","984.433","983.285","982.858","982.087","983.88","981.178","981.112","983.811","984.485","983.906","985.283","984.112","985.075","985.539"
"82007600","NaN","NaN","NaN","969.92","NaN","NaN","NaN","NaN","972.009","971.86","969.839","969.957","970.699","970.442","969.192","968.222","966.546","964.536","964.839","962.405","960.651","962.128","962.426","963.392","964.67","964.742","967.04","968.051"
"82007700","934.733","936.43","936.222","937.019","936.895","937.078","936.964","936.776","936.744","936.961","936.462","936.972","937.255","937.482","936.944","937.182","936.61","936.069","936.682","935.457","935.644","936.81","936.39","936.63","937.109","936.993","937.035","937.045"
"82008000","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","147.222","NaN","NaN","NaN","NaN","919.941","920.822","920.418","920.746","920.868","921.662","921.257","920.662","920.798","921.012","921.482","920.351","920.709","920.967"
"82008300","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","841.499","839.955","838.888","839.71","841.804","842.125","840.033","836.951","835.178","833.886","833.084","832.694","835.335","838.035","836.131","837.416","839.855","840.703","845.049"
"82008400","NaN","NaN","NaN","NaN","772.3","NaN","NaN","NaN","NaN","771.523","771.229","771.555","771.4","771.67","771.536","771.003","770.961","771.457","772.05","772.147","772.258","771.858","771.397","770.926","771.319","771.372","771.297","772.083"
"82008700","925.45","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","924.882","925.03","924.937","925.349","924.831","924.869","925.488","923.96","923.933","925.187","924.807","925.302","925.239","924.956","925.326","925.553","925.475","925.962","925.381"
"82008900","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","902.37","902.587","902.403","903.177","901.819","901.803","903.008","902.524","902.159","902.432","900.715","902.494","902.044","901.741","900.979","902.625","902.39","902.674","902.621"
"82009000","956.2","955.975","955.928","955.742","955.415","955.717","955.293","955.715","955.673","955.765","955.449","955.918","955.992","955.47","955.677","955.612","955.479","955.58","955.812","955.379","955.744","955.552","955.717","955.418","NaN","NaN","NaN","NaN"
"82009100","NaN","NaN","NaN","NaN","890.629","NaN","NaN","NaN","NaN","886.874","884.841","NaN","887.23","887.384","885.447","884.713","890.604","888.055","887.278","884.102","885.938","890.034","886.455","888.539","889.028","888.657","889.891","889.644"
"82009200","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","913.98","NaN","NaN","NaN","NaN","913.426","914.488","913.065","915.051","915.725","914.95","914.342","915.068","914.887","914.938","914.518","914.669","914.523","914.608","914.626"
"82009300","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","890.361","890.503","890.504","890.961","890.285","890.297","890.864","890.408","890.395","890.415","890.039","890.746","890.595","890.251","890.293","890.933","890.338","890.969","890.738"
"82009400","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","999.668","998.986","999.103","998.243","998.143","997.025","NaN","998.442","998.032","998.051","999.241","999.11","1000.106","1001.403"
"82009700","NaN","NaN","NaN","NaN","950.95","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","949.722","949.975","949.924","949.533","949.563","948.189","948.63","950.597","950.086","949.943","949.69","950.19","950.849","951.042"
"82009800","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","928.849","928.271","NaN","NaN","NaN","931.647","928.823","928.748","927.598","928.275","926.23","NaN","929.2","NaN","928.23","NaN","NaN","NaN","929.79"
"82010300","921.348","921.599","922.218","922.941","922.538","922.765","922.448","922.312","922.535","922.566","922.182","922.593","922.85","922.423","921.962","921.963","922.04","921.12","921.098","919.877","NaN","NaN","NaN","921.57","NaN","NaN","NaN","NaN"
"82010400","884.595","884.318","884.235","884.889","884.887","884.956","884.354","884.81","884.924","884.686","884.291","884.54","884.591","884.45","884.245","884.242","884.116","883.878","883.933","882.812","882.64","884.79","NaN","884.35","884.6","NaN","NaN","NaN"
"82010600","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","896.536","895.01","894.71","895.055","894.807","893.852","893.232","894.525","NaN","891.271","889.615","NaN","890.192","891.71","891.977","891.938","893.22","894.254","896.803"
"82010700","894.048","893.902","894.471","895.996","894.392","894.871","894.189","894.892","894.484","894.547","894.087","895.212","895.819","894.517","894.072","894.273","894.17","893.472","894","NaN","NaN","895.316","894.281","894.688","895.716","893.957","895.972","895.737"
"82010900","887.534","885.648","884.922","887.862","887.332","888.318","888.492","888.198","887.849","887.469","886.975","889.507","888.814","888.405","886.915","887.222","889.12","NaN","NaN","NaN","884.5","NaN","885.72","888.445","889.602","886.53","886.116","887.043"
"82011000","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","920.146","NaN","920.5","NaN","919.793","918.381","918.455","NaN","920.387","920.812","922.643","921.737","922.988","924.367"
"82011302","963.248","963.41","962.908","963.458","NaN","963.319","963.023","963.364","963.044","963.334","963.231","963.565","963.425","963.339","963.716","963.57","963.281","963.377","963.326","963.246","963.304","963.353","963.151","963.283","NaN","NaN","NaN","NaN"
"82011500","NaN","NaN","NaN","NaN","1018.48","NaN","NaN","NaN","NaN","1018.329","1018.291","1018.253","1018.638","1018.242","1018.69","1019.124","1018.602","1018.301","1018.278","1018.259","NaN","1018.333","1018.322","1018.255","1018.802","1018.971","1019.149","1019.086"
"82011602","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","909.178","NaN","NaN","NaN","909.557","908.862","909.248","NaN","909.738","910.08","910.265","NaN","NaN","NaN"
"82011700","937.11","938.18","938.158","939.834","938.253","940.132","938.455","939.318","937.922","939.059","937.581","939.941","940.649","938.763","938.382","938.779","938.236","937.405","937.82","936.068","NaN","NaN","NaN","938.25","939.33","936.74","NaN","NaN"
"82011800","NaN","NaN","NaN","NaN","NaN","NaN","NaN","953.57","953.73","953.897","953.295","953.651","954.797","953.948","953.843","954.145","953.606","953.294","953.709","952.56","952.218","954.094","953.738","953.798","954.138","953.676","954.338","954.102"
"82012000","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","959.063","959.362","958.721","959.322","959.676","959.13","958.95","958.854","958.826","957.699","958.828","956.053","955.9","958.73","957.857","958.085","960.573","959.484","960.551","960.325"
"82012100","NaN","NaN","NaN","NaN","NaN","944.2","NaN","NaN","944.511","944.485","944.092","944.517","945.001","944.674","NaN","944.817","943.854","943.496","944.46","942.931","942.592","944.509","943.749","944.433","944.825","944.236","944.812","944.714"
"82012200","NaN","NaN","NaN","NaN","NaN","NaN","NaN","957.454","956.632","955.635","954.01","953.828","954.591","955.194","954.147","954.193","951.87","950.027","949.86","947.724","946.522","947.572","947.511","948.166","949.981","950.067","948.89","950.877"
"82012300","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","956.611","954.567","955.514","953.72","953.08","954.57","954.429","954.996","957.462","956.571","957.573","959.148"
"82012400","NaN","NaN","NaN","NaN","NaN","NaN","NaN","944.881","943.735","943.199","941.4","942.259","943.455","943.495","942.149","941.789","940.842","939.57","940.04","938.385","937.574","938.918","938.623","938.917","940.187","939.257","940.464","941.706"
"82012500","NaN","NaN","NaN","NaN","NaN","NaN","954.72","954.486","954.207","954.35","953.655","954.519","954.83","954.423","953.964","953.989","954.095","953.11","953.631","952.077","951.408","952.799","952.676","953.203","954.487","953.875","954.777","954.967"
"82012600","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","982.837","982.272","980.787","981.616","982.706","982.825","981.871","981.155","979.853","978.255","978.666","977.171","976.606","978.083","977.469","978.152","980.405","979.766","980.33","NaN"
"82012800","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","949.17","NaN","949.345","949.659","950.453","949.26","950.039","950.089","949.755","949.379","NaN","949.05","NaN","949.374","948.903","949.23","NaN","NaN","NaN","NaN"
"82013000","NaN","NaN","NaN","NaN","NaN","NaN","969.76","969.031","968.317","967.529","966.209","966.718","967.814","968.403","966.955","966.253","965.696","964.512","964.363","962.768","961.924","962.743","962.173","962.303","963.801","963.269","963.923","965.515"
"82013200","NaN","NaN","NaN","980.385","979.398","980.109","979.476","979.983","979.924","979.686","978.283","979.364","980.209","979.73","978.641","978.335","978.446","977.999","978.113","977.125","978.202","978.78","978.02","978.764","979.671","978.521","979.979","979.576"
"82013300","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","994.84","NaN","994.983","995.644","995.055","995.318","995.944","995.316","995.64","995.863"
"82013500","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","962.067","962.182","961.443","961.969","962.339","961.651","NaN","959.969","959.711","959.094","959.785","958.397","958.102","959.842","959.611","960.124","960.717","960.423","960.928","960.696"
"82013600","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","917.925","917.7","917.934","918.277","NaN","NaN","918.69","917.893","917.921","918.005","917.913","918.18","918.633","917.842","918.233","NaN","918.519","918.663","918.998"
"82013700","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","931.359","931.481","930.324","931.207","931.87","931.876","NaN","931.034","930.864","930.187","930.664","929.601","929.495","931.158","930.929","931.326","931.836","931.7","931.966","931.868"
"82013800","NaN","NaN","NaN","930.83","931.072","931.796","931.545","931.27","931.163","930.773","929.975","930.259","930.922","931.205","930.731","930.54","930.404","929.452","929.471","928.496","928.363","NaN","NaN","928.965","929.746","929.713","930.449","930.723"
"82014000","NaN","922.59","NaN","NaN","NaN","NaN","NaN","NaN","921.502","921.668","921.629","921.88","922.273","921.863","921.209","919.843","920.572","920.46","920.602","920.41","920.357","920.545","920.186","920.703","920.907","921.01","921","920.891"
"82014600","NaN","NaN","NaN","NaN","NaN","NaN","NaN","926.229","NaN","926.378","926.169","926.224","926.59","926.255","926.596","926.62","925.692","925.839","NaN","925.166","NaN","NaN","NaN","925.875","926.012","926.833","926.303","926.204"
"82014700","NaN","NaN","NaN","NaN","NaN","971.23","NaN","NaN","972.11","971.837","970.549","970.453","970.731","970.164","969.051","968.381","967.018","965.551","966.031","964.511","964.014","965.11","964.939","965.717","965.888","965.521","966.252","966.845"
"82014800","NaN","NaN","NaN","968.05","NaN","971.23","972.365","972.58","970.962","971.76","970.418","970.281","970.661","970.702","969.275","968.251","967.272","965.583","964.915","962.772","961.594","961.715","960.894","960.936","961.766","961.979","963.08","966.399"
"82015100","NaN","NaN","967.63","968.136","967.68","967.974","NaN","967.417","967.264","967.626","966.563","967.491","968.16","968.635","966.815","966.677","966.531","965.534","NaN","NaN","963.56","965.467","965.091","965.931","967.222","966.834","967.346","967.032"
"82015300","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","964.994","965.139","964.447","964.686","965.036","964.519","NaN","963.577","962.751","961.639","961.512","959.838","958.804","959.77","959.806","960.858","962.42","962.013","962.819","964.42"
"82015500","901.462","901.392","901.173","901.501","901.296","901.574","901.304","901.347","901.317","901.47","901.609","901.493","901.557","901.445","901.431","901.416","901.267","901.169","901.199","901.142","901.428","901.577","901.28","901.434","901.579","901.595","901.483","901.588"
"82015900","NaN","902.57","901.33","NaN","NaN","NaN","901.676","901.83","901.819","902.113","901.778","901.79","902.451","902.044","901.807","902.223","901.963","901.963","NaN","NaN","NaN","NaN","NaN","902.266","902.317","902.472","902.527","902.714"
"82016200","907.158","907.345","907.221","908.259","NaN","907.513","907.129","907.626","907.664","907.618","907.289","907.558","907.595","907.329","907.461","907.61","907.368","907.717","907.518","907.575","907.815","907.652","907.62","907.488","NaN","NaN","NaN","NaN"
"82016600","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","908.938","910.354","909.292","909.26","909.263","908.75","909.052","908.159","908.029","908.25","908.099","908.217","908.362","908.528","907.926","907.965","908.013","908.921","909.735","909.766"
"82030300","NaN","NaN","NaN","NaN","NaN","NaN","NaN","889.534","889.634","889.67","889.595","889.904","890.089","889.54","890.496","889.553","889.178","889.384","889.156","889.079","889.435","889.688","889.214","889.103","889.707","889.782","889.644","889.893"
"82030500","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","746.136","744.909","745.193","742.454","745.424","744.922","745.239","745.415","745.135","745.348","745.296","745.443","745.055","745.34","745.242","742.901","NaN","NaN","NaN","NaN"
